Date,Open,High,Low,Close,Change,Percent_Change,Volume,Turnover
2014-08-04,177.00,174.00,168.00,168.00,,-5.08,,56070.00
2014-08-04,187.00,193.00,184.00,184.00,,-1.6,,56070.00
2014-08-04,184.00,182.00,177.00,177.00,,-3.8,,56070.00
2014-08-04,173.00,170.00,170.00,170.00,,-1.73,,56070.00
2014-08-04,170.00,187.00,166.00,187.00,,10,,56070.00
2014-08-05,168.00,166.00,152.00,152.00,,-9.52,,134330.00
2014-08-06,152.00,150.00,143.00,143.00,,-5.92,,217150.00
2014-08-13,143.00,143.00,139.00,139.00,,-2.8,,64820.00
2014-09-17,139.00,141.00,141.00,141.00,,1.44,,102930.00
2014-09-21,141.00,143.00,143.00,143.00,,1.42,,57200.00
2014-10-12,143.00,141.00,139.00,139.00,,-2.8,,25080.00
2014-10-14,139.00,137.00,137.00,137.00,,-1.44,,4110.00
2014-11-12,137.00,135.00,129.00,129.00,,-5.84,,15840.00
2014-12-17,129.00,127.00,125.00,125.00,,-3.1,,40440.00
2018-03-28,127.00,137.00,127.00,137.00,,9.6,,103520.00
2018-03-29,139.00,150.00,139.00,145.00,,7.3,,1284610.00
2018-04-01,145.00,145.00,141.00,141.00,,-4.08,,68200.00
2018-04-02,139.00,139.00,139.00,139.00,,-1.42,,5560.00
2018-04-03,139.00,139.00,137.00,137.00,,-1.44,,16640.00
2018-04-05,135.00,135.00,133.00,133.00,,-2.92,,26800.00
2018-04-09,131.00,131.00,120.00,120.00,,-9.77,,1631550.00
2018-04-10,118.00,119.00,116.00,117.00,,-2.5,,226875.00
2018-04-11,117.00,119.00,116.00,119.00,,1.71,,68580.00
2018-04-12,121.00,121.00,118.00,119.00,,-0.84,,38470.00
2018-04-15,118.00,126.00,116.00,126.00,,6.78,,120120.00
2018-04-16,125.00,125.00,125.00,125.00,,-0.79,,11250.00
2018-04-17,125.00,127.00,124.00,126.00,,0.8,,138445.00
2018-04-18,128.00,130.00,125.00,130.00,,3.17,,157230.00
2018-04-22,130.00,130.00,128.00,128.00,,-1.54,,43620.00
2018-04-23,130.00,130.00,124.00,128.00,,0,,652552.00
2018-04-24,130.00,130.00,128.00,129.00,,0.78,,95460.00
2018-04-25,127.00,127.00,127.00,127.00,,-1.55,,25400.00
2018-04-26,125.00,127.00,121.00,123.00,,-3.15,,134910.00
2018-04-29,123.00,123.00,118.00,119.00,,-3.25,,88970.00
2018-05-02,119.00,119.00,115.00,119.00,,0,,42970.00
2018-05-03,121.00,123.00,115.00,115.00,,-3.36,,472185.00
2018-05-06,114.00,119.00,113.00,119.00,,3.48,,199620.00
2018-05-09,119.00,120.00,117.00,117.00,,-1.68,,8270.00
2018-05-10,117.00,118.00,116.00,118.00,,0.85,,70720.00
2018-05-15,116.00,116.00,116.00,116.00,,-1.69,,30160.00
2018-05-20,116.00,116.00,114.00,114.00,,-1.72,,39280.00
2018-05-21,112.00,112.00,112.00,112.00,,-1.75,,4480.00
2018-05-23,114.00,114.00,114.00,114.00,,1.79,,4560.00
2018-05-24,114.00,122.00,114.00,118.00,,3.51,,39300.00
2018-05-28,118.00,120.00,116.00,116.00,,-1.69,,185480.00
2018-05-29,114.00,114.00,114.00,114.00,,-1.72,,6840.00
2018-05-30,113.00,115.00,113.00,115.00,,0.88,,17090.00
2018-05-31,117.00,117.00,117.00,117.00,,1.74,,2340.00
2018-06-04,116.00,116.00,116.00,116.00,,-0.85,,3480.00
2018-06-07,116.00,116.00,114.00,114.00,,-1.72,,21960.00
2018-06-11,112.00,112.00,112.00,112.00,,-1.75,,3360.00
2018-06-12,114.00,114.00,114.00,114.00,,1.79,,27360.00
2018-06-14,114.00,114.00,112.00,112.00,,-1.75,,36080.00
2018-06-17,114.00,114.00,114.00,114.00,,1.79,,11400.00
2018-06-19,112.00,112.00,110.00,110.00,,-3.51,,11120.00
2018-06-20,108.00,110.00,108.00,110.00,,0,,23960.00
2018-06-21,108.00,108.00,108.00,108.00,,-1.82,,15120.00
2018-06-24,108.00,108.00,108.00,108.00,,0,,22680.00
2018-06-25,106.00,106.00,104.00,104.00,,-3.7,,10500.00
2018-06-26,102.00,102.00,102.00,102.00,,-1.92,,30600.00
2018-06-28,100.00,100.00,100.00,100.00,,-1.96,,24000.00
2018-07-01,102.00,102.00,102.00,102.00,,2,,27540.00
2018-07-02,103.00,103.00,100.00,100.00,,-1.96,,76920.00
2018-07-03,102.00,102.00,100.00,102.00,,2,,37030.00
2018-07-04,100.00,100.00,100.00,100.00,,-1.96,,4000.00
2018-07-05,100.00,102.00,100.00,102.00,,2,,175500.00
2018-07-08,102.00,106.00,102.00,106.00,,3.92,,20860.00
2018-07-09,108.00,108.00,108.00,108.00,,1.89,,6480.00
2018-07-11,106.00,107.00,106.00,107.00,,-0.93,,40580.00
2018-07-15,105.00,105.00,105.00,105.00,,-1.87,,5250.00
2018-07-19,103.00,103.00,103.00,103.00,,-1.9,,20600.00
2018-07-22,101.00,101.00,101.00,101.00,,-1.94,,12120.00
2018-07-23,103.00,103.00,103.00,103.00,,1.98,,11330.00
2018-07-24,102.00,102.00,102.00,102.00,,-0.97,,9180.00
2018-07-25,102.00,102.00,100.00,100.00,,-1.96,,50082.00
2018-07-29,100.00,100.00,100.00,100.00,,0,,85000.00
2018-08-01,102.00,102.00,102.00,102.00,,2,,10200.00
2018-08-02,100.00,100.00,100.00,100.00,,-1.96,,100000.00
2018-08-15,100.00,100.00,100.00,100.00,,0,,100000.00
2018-08-16,102.00,107.00,102.00,106.00,,6,,330150.00
2018-08-19,108.00,112.00,108.00,108.00,,1.89,,76060.00
2018-08-20,106.00,106.00,104.00,104.00,,-3.7,,8400.00
2018-08-21,102.00,102.00,102.00,102.00,,-1.92,,12240.00
2018-08-28,100.00,100.00,100.00,100.00,,-1.96,,12000.00
2018-08-29,100.00,100.00,100.00,100.00,,0,,6000.00
2018-09-02,100.00,100.00,100.00,100.00,,0,,5000.00
2018-09-04,101.00,104.00,100.00,100.00,,0,,175540.00
2018-09-05,101.00,105.00,101.00,105.00,,5,,33910.00
2018-09-06,104.00,104.00,102.00,102.00,,-2.86,,16440.00
2018-09-09,101.00,102.00,101.00,101.00,,-0.98,,882220.00
2018-09-10,101.00,101.00,100.00,100.00,,-0.99,,33030.00
2018-09-18,100.00,103.00,100.00,103.00,,3,,191190.00
2018-09-20,102.00,102.00,100.00,100.00,,-2.91,,15200.00
2018-09-25,100.00,100.00,98.00,98.00,,-2,,241790.00
2018-09-26,99.00,100.00,99.00,99.00,,2.06,,67580.00
2018-09-27,100.00,102.00,100.00,101.00,,2.02,,208200.00
2018-09-30,101.00,101.00,101.00,101.00,,0,,7070.00
2018-10-01,99.00,100.00,99.00,100.00,,-0.99,,107000.00
2018-10-02,100.00,103.00,100.00,103.00,,3,,98990.00
2018-10-03,103.00,103.00,101.00,102.00,,-0.97,,716020.00
2018-10-04,103.00,104.00,103.00,103.00,,0.98,,24760.00
2018-10-07,101.00,101.00,101.00,101.00,,-1.94,,14140.00
2018-10-09,101.00,101.00,101.00,101.00,,0,,9090.00
2018-10-10,99.00,100.00,99.00,100.00,,-0.99,,36970.00
2018-10-11,100.00,100.00,100.00,100.00,,0,,13000.00
2018-10-14,101.00,101.00,99.00,100.00,,0,,62000.00
2018-10-15,102.00,102.00,98.00,98.00,,-2,,40420.00
2018-12-18,98.00,98.00,97.00,98.00,,0,,11720.00
2018-12-19,98.00,98.00,98.00,98.00,,0,,3920.00
2018-12-20,98.00,99.00,98.00,99.00,,1.02,,8910.00
2018-12-24,99.00,99.00,98.00,98.00,,-1.01,,3920.00
2018-12-25,98.00,98.00,98.00,98.00,,0,,21364.00
2018-12-26,98.00,99.00,98.00,99.00,,1.02,,98010.00
2018-12-31,99.00,100.00,99.00,100.00,,1.01,,1800.00
2019-01-03,100.00,100.00,100.00,100.00,,0,,5000.00
